data,
1.261350154876709,
1.2509360313415527,
1.2590324878692627,
1.2541775703430176,
1.2545053958892822,
1.2493150234222412,
1.2515919208526611,
1.2503859996795654,
1.2616524696350098,
1.258910894393921,
1.256293535232544,
1.2580938339233398,
1.266498327255249,
1.2648608684539795,
1.2596580982208252,
1.260467529296875,
1.2557671070098877,
1.2588040828704834,
1.254990577697754,
1.2509562969207764,
1.257005214691162,
1.260798454284668,
1.2652676105499268,
1.4090619087219238,
1.3395516872406006,
1.279569387435913,
1.2725281715393066,
1.2955591678619385,
1.271909236907959,
1.2734856605529785,
4.739718198776245,
1.2687976360321045,
1.2782952785491943,
1.271167516708374,
1.277895212173462,
1.2776939868927002,
1.2745912075042725,
1.2818808555603027,
1.2863798141479492,
1.2819523811340332,
1.285156488418579,
1.2812561988830566,
1.287893295288086,
1.2881181240081787,
1.2978475093841553,
1.2937369346618652,
1.2914254665374756,
1.2942299842834473,
1.2960028648376465,
1.2939472198486328,
1.2974703311920166,
1.2982327938079834,
1.3013298511505127,
1.305281639099121,
1.302323818206787,
1.3021588325500488,
1.2978684902191162,
1.2974748611450195,
1.2957277297973633,
1.2913689613342285,
1.2931466102600098,
1.2868573665618896,
1.2877345085144043,
1.2845513820648193,
1.2837679386138916,
1.2825746536254883,
1.2811741828918457,
1.4256336688995361,
1.4741346836090088,
1.2849278450012207,
1.2745048999786377,
1.2731859683990479,
1.2690346240997314,
1.272524356842041,
1.346517562866211,
1.3032822608947754,
1.3828482627868652,
1.5908687114715576,
1.358065128326416,
1.4162003993988037,
1.6049840450286865,
1.6565046310424805,
1.6454799175262451,
1.6576268672943115,
5.717697381973267,
1.2834463119506836,
1.4673137664794922,
1.5718178749084473,
1.3571343421936035,
1.3930988311767578,
1.3178575038909912,
1.322859287261963,
1.3337147235870361,
1.3137447834014893,
1.3050637245178223,
1.3126792907714844,
1.3295836448669434,
1.3108539581298828,
1.3063833713531494,
1.306647539138794,
1.3053827285766602,
1.3050596714019775,
1.3151335716247559,
1.3125247955322266,
1.3041245937347412,
1.2981047630310059,
1.3018670082092285,
1.3487424850463867,
1.412243127822876,
1.2874603271484375,
1.2949497699737549,
1.307927131652832,
1.2873990535736084,
1.304013967514038,
1.2988061904907227,
1.3318867683410645,
1.299691915512085,
1.311910629272461,
1.3075127601623535,
1.3129000663757324,
1.3126318454742432,
1.3098695278167725,
1.3169188499450684,
1.3153166770935059,
1.3261833190917969,
1.321214199066162,
1.321281909942627,
1.3190135955810547,
1.323085069656372,
1.3366813659667969,
1.321516752243042,
1.37324857711792,
1.4581849575042725,
1.336737871170044,
1.3234410285949707,
1.3427610397338867,
1.3463661670684814,
1.3232579231262207,
1.3477990627288818,
1.362961769104004,
1.3321774005889893,
1.318396806716919,
1.3297336101531982,
1.3223724365234375,
1.3085746765136719,
1.308561086654663,
1.2982301712036133,
1.310370683670044,
1.3188989162445068,
1.3049113750457764,
1.297170639038086,
6.831231117248535,
1.2935233116149902,
1.288484811782837,
1.3566367626190186,
1.3171453475952148,
1.3898756504058838,
1.3387868404388428,
1.386526346206665,
1.3550102710723877,
1.360870361328125,
1.3659601211547852,
1.3742389678955078,
1.3294196128845215,
1.346628189086914,
1.3436334133148193,
1.4945142269134521,
1.3125202655792236,
1.3673579692840576,
1.3967196941375732,
1.3789381980895996,
1.3688719272613525,
1.4082920551300049,
1.6896648406982422,
2.4603002071380615,
1.5401718616485596,
2.7057127952575684,
2.3510560989379883,
2.239902973175049,
1.8142726421356201,
1.4445016384124756,
1.4189231395721436,
1.372380256652832,
2.4997997283935547,
1.9613220691680908,
1.550243616104126,
1.5965008735656738,
2.4198896884918213,
1.7301435470581055,
1.6004223823547363,
1.4792892932891846,
1.4232897758483887,
1.418271541595459,
1.4458227157592773,
1.3930094242095947,
1.4035000801086426,
1.3970897197723389,
1.4101810455322266,
1.3879706859588623,
1.4247925281524658,
1.3878264427185059,
1.3929541110992432,
1.399622917175293,
1.3911995887756348,
1.4052610397338867,
1.806969404220581,
1.7061078548431396,
2.1783270835876465,
1.5514397621154785,
1.4614639282226562,
1.6924190521240234,
2.3892061710357666,
2.1079795360565186,
1.4942107200622559,
1.4435975551605225,
1.4556713104248047,
1.4433486461639404,
1.467634916305542,
1.442821741104126,
1.4292809963226318,
1.442647933959961,
1.4249494075775146,
1.4328625202178955,
1.5113720893859863,
1.461427927017212,
1.6139214038848877,
1.581817388534546,
1.6952531337738037,
1.5363974571228027,
